"speaker","word","target_child_age_months","speech_act","corpus_id","target_child_id","count","total","rel_freq","ppt"
"parent","other",17,"question",184,14784,6,6,1,1000
"parent","other",17,"question",184,14805,39,39,1,1000
"parent","other",18,"declarative",32,2579,307,307,1,1000
"parent","other",18,"declarative",33,2732,1221,1248,0.978365384615385,978.365384615385
"parent","other",18,"declarative",38,3088,3637,3680,0.988315217391304,988.315217391304
"parent","other",18,"declarative",46,3291,11729,11990,0.978231859883236,978.231859883236
"parent","other",18,"declarative",49,3384,903,905,0.997790055248619,997.790055248619
"parent","other",18,"declarative",49,3386,395,396,0.997474747474748,997.474747474747
"parent","other",18,"declarative",49,3389,873,884,0.987556561085973,987.556561085973
"parent","other",18,"declarative",49,3393,455,456,0.99780701754386,997.80701754386
"parent","other",18,"declarative",51,3748,1643,1674,0.981481481481482,981.481481481482
"parent","other",18,"declarative",51,3764,4668,4784,0.975752508361204,975.752508361204
"parent","other",18,"declarative",51,3774,5837,5937,0.983156476334849,983.156476334849
"parent","other",18,"declarative",51,3789,9471,9702,0.976190476190476,976.190476190476
"parent","other",18,"declarative",51,3801,2552,2589,0.98570876786404,985.70876786404
"parent","other",18,"declarative",51,3810,4006,4121,0.972094151904877,972.094151904877
"parent","other",18,"declarative",55,3972,1435,1437,0.998608211551844,998.608211551844
"parent","other",18,"declarative",56,4041,1599,1638,0.976190476190476,976.190476190476
"parent","other",18,"declarative",57,4084,1728,1747,0.989124212936462,989.124212936462
"parent","other",18,"declarative",58,4140,525,531,0.988700564971751,988.700564971751
"parent","other",18,"declarative",62,4674,396,399,0.992481203007519,992.481203007519
"parent","other",18,"declarative",62,4687,304,306,0.993464052287582,993.464052287582
"parent","other",18,"declarative",62,4691,336,337,0.997032640949555,997.032640949555
"parent","other",18,"declarative",68,5024,1757,1771,0.992094861660079,992.094861660079
"parent","other",18,"declarative",68,5026,1045,1056,0.989583333333333,989.583333333333
"parent","other",18,"declarative",75,5193,4974,5058,0.983392645314354,983.392645314354
"parent","other",18,"declarative",75,5204,398,405,0.982716049382716,982.716049382716
"parent","other",18,"declarative",184,14422,219,222,0.986486486486487,986.486486486487
"parent","other",18,"declarative",184,14432,334,340,0.982352941176471,982.35294117647
"parent","other",18,"declarative",184,14449,149,151,0.986754966887417,986.754966887417
"parent","other",18,"declarative",184,14495,156,158,0.987341772151899,987.341772151899
"parent","other",18,"declarative",184,14506,203,207,0.980676328502415,980.676328502415
"parent","other",18,"declarative",184,14520,296,308,0.961038961038961,961.038961038961
"parent","other",18,"declarative",184,14532,670,679,0.986745213549337,986.745213549337
"parent","other",18,"declarative",184,14544,909,926,0.981641468682505,981.641468682505
"parent","other",18,"declarative",184,14555,718,730,0.983561643835616,983.561643835616
"parent","other",18,"declarative",184,14572,455,463,0.982721382289417,982.721382289417
"parent","other",18,"declarative",184,14592,197,199,0.989949748743719,989.949748743719
"parent","other",18,"declarative",184,14608,503,512,0.982421875,982.421875
"parent","other",18,"declarative",184,14616,38,38,1,1000
"parent","other",18,"declarative",184,14658,328,340,0.964705882352941,964.705882352941
"parent","other",18,"declarative",184,14671,142,143,0.993006993006993,993.006993006993
"parent","other",18,"declarative",184,14698,60,60,1,1000
"parent","other",18,"declarative",184,14712,163,167,0.976047904191617,976.047904191617
"parent","other",18,"declarative",184,14748,201,204,0.985294117647059,985.294117647059
"parent","other",18,"declarative",184,14767,144,151,0.95364238410596,953.64238410596
"parent","other",18,"declarative",184,14795,109,110,0.990909090909091,990.909090909091
"parent","other",18,"imperative",32,2579,7,7,1,1000
"parent","other",18,"imperative",33,2732,51,52,0.980769230769231,980.769230769231
"parent","other",18,"imperative",38,3088,5,5,1,1000
"parent","other",18,"imperative",46,3291,179,184,0.972826086956522,972.826086956522
"parent","other",18,"imperative",51,3748,36,36,1,1000
"parent","other",18,"imperative",51,3764,27,28,0.964285714285714,964.285714285714
"parent","other",18,"imperative",51,3789,439,450,0.975555555555556,975.555555555556
"parent","other",18,"imperative",51,3801,57,58,0.982758620689655,982.758620689655
"parent","other",18,"imperative",51,3810,223,223,1,1000
"parent","other",18,"imperative",55,3972,27,27,1,1000
"parent","other",18,"imperative",56,4041,11,11,1,1000
"parent","other",18,"imperative",57,4084,15,15,1,1000
"parent","other",18,"imperative",58,4140,69,70,0.985714285714286,985.714285714286
"parent","other",18,"imperative",62,4674,203,205,0.990243902439024,990.243902439024
"parent","other",18,"imperative",62,4687,277,281,0.98576512455516,985.76512455516
"parent","other",18,"imperative",62,4691,233,235,0.991489361702128,991.489361702128
"parent","other",18,"imperative",68,5024,16,16,1,1000
"parent","other",18,"imperative",68,5026,2,2,1,1000
"parent","other",18,"imperative",75,5193,6,6,1,1000
"parent","other",18,"imperative",75,5204,2,2,1,1000
"parent","other",18,"imperative",184,14449,2,2,1,1000
"parent","other",18,"imperative",184,14506,4,4,1,1000
"parent","other",18,"imperative",184,14544,4,4,1,1000
"parent","other",18,"imperative",184,14608,2,2,1,1000
"parent","other",18,"imperative",184,14795,3,3,1,1000
"parent","other",18,"other",32,2579,10,10,1,1000
"parent","other",18,"other",33,2732,2,2,1,1000
"parent","other",18,"other",38,3088,38,40,0.95,950
"parent","other",18,"other",46,3291,289,310,0.932258064516129,932.258064516129
"parent","other",18,"other",49,3389,3,3,1,1000
"parent","other",18,"other",51,3748,124,125,0.992,992
"parent","other",18,"other",51,3764,43,43,1,1000
"parent","other",18,"other",51,3774,28,32,0.875,875
"parent","other",18,"other",51,3789,678,711,0.953586497890295,953.586497890295
"parent","other",18,"other",51,3801,108,108,1,1000
"parent","other",18,"other",51,3810,789,813,0.970479704797048,970.479704797048
"parent","other",18,"other",55,3972,8,8,1,1000
"parent","other",18,"other",56,4041,146,160,0.9125,912.5
"parent","other",18,"other",57,4084,120,123,0.975609756097561,975.609756097561
"parent","other",18,"other",58,4140,1,1,1,1000
"parent","other",18,"other",62,4674,70,71,0.985915492957746,985.915492957747
"parent","other",18,"other",62,4687,59,59,1,1000
"parent","other",18,"other",62,4691,67,71,0.943661971830986,943.661971830986
"parent","other",18,"other",68,5024,119,123,0.967479674796748,967.479674796748
"parent","other",18,"other",68,5026,19,19,1,1000
"parent","other",18,"other",75,5193,149,154,0.967532467532468,967.532467532468
"parent","other",18,"other",184,14422,3,3,1,1000
"parent","other",18,"other",184,14449,2,2,1,1000
"parent","other",18,"other",184,14506,2,2,1,1000
"parent","other",18,"other",184,14532,30,31,0.967741935483871,967.741935483871
"parent","other",18,"other",184,14555,13,14,0.928571428571429,928.571428571429
"parent","other",18,"other",184,14572,5,5,1,1000
"parent","other",18,"other",184,14658,4,4,1,1000
"parent","other",18,"other",184,14712,2,4,0.5,500
"parent","other",18,"other",184,14748,26,27,0.962962962962963,962.962962962963
"parent","other",18,"question",32,2579,396,396,1,1000
"parent","other",18,"question",33,2732,691,692,0.998554913294798,998.554913294798
"parent","other",18,"question",38,3088,1772,1782,0.994388327721661,994.388327721661
"parent","other",18,"question",46,3291,2920,2993,0.975609756097561,975.609756097561
"parent","other",18,"question",49,3384,505,506,0.99802371541502,998.02371541502
"parent","other",18,"question",49,3386,172,172,1,1000
"parent","other",18,"question",49,3389,328,330,0.993939393939394,993.939393939394
"parent","other",18,"question",49,3393,382,383,0.997389033942559,997.389033942559
"parent","other",18,"question",51,3748,576,578,0.996539792387543,996.539792387543
"parent","other",18,"question",51,3764,1058,1075,0.984186046511628,984.186046511628
"parent","other",18,"question",51,3774,3069,3100,0.99,990
"parent","other",18,"question",51,3789,3793,3840,0.987760416666667,987.760416666667
"parent","other",18,"question",51,3801,1178,1187,0.992417860151643,992.417860151643
"parent","other",18,"question",51,3810,3008,3027,0.993723158242484,993.723158242484
"parent","other",18,"question",55,3972,2167,2198,0.98589626933576,985.89626933576
"parent","other",18,"question",56,4041,471,476,0.989495798319328,989.495798319328
"parent","other",18,"question",57,4084,747,751,0.994673768308921,994.673768308921
"parent","other",18,"question",58,4140,697,712,0.978932584269663,978.932584269663
"parent","other",18,"question",62,4674,725,728,0.995879120879121,995.879120879121
"parent","other",18,"question",62,4687,496,498,0.995983935742972,995.983935742972
"parent","other",18,"question",62,4691,471,478,0.985355648535565,985.355648535565
"parent","other",18,"question",68,5024,1373,1375,0.998545454545455,998.545454545455
"parent","other",18,"question",68,5026,440,442,0.995475113122172,995.475113122172
"parent","other",18,"question",75,5193,2355,2381,0.989080218395632,989.080218395632
"parent","other",18,"question",75,5204,353,359,0.983286908077994,983.286908077994
"parent","other",18,"question",184,14422,90,91,0.989010989010989,989.010989010989
"parent","other",18,"question",184,14432,142,142,1,1000
"parent","other",18,"question",184,14449,47,47,1,1000
"parent","other",18,"question",184,14495,63,63,1,1000
"parent","other",18,"question",184,14506,136,138,0.985507246376812,985.507246376812
"parent","other",18,"question",184,14520,144,144,1,1000
"parent","other",18,"question",184,14532,129,129,1,1000
"parent","other",18,"question",184,14544,262,262,1,1000
"parent","other",18,"question",184,14555,206,207,0.995169082125604,995.169082125604
"parent","other",18,"question",184,14572,57,58,0.982758620689655,982.758620689655
"parent","other",18,"question",184,14592,102,103,0.990291262135922,990.291262135922
"parent","other",18,"question",184,14608,278,293,0.948805460750853,948.805460750853
"parent","other",18,"question",184,14616,46,46,1,1000
"parent","other",18,"question",184,14658,78,80,0.975,975
"parent","other",18,"question",184,14671,56,56,1,1000
"parent","other",18,"question",184,14698,39,39,1,1000
"parent","other",18,"question",184,14712,18,18,1,1000
"parent","other",18,"question",184,14748,41,41,1,1000
"parent","other",18,"question",184,14767,33,34,0.970588235294118,970.588235294118
"parent","other",18,"question",184,14795,48,48,1,1000
"parent","other",19,"declarative",32,2582,311,313,0.993610223642173,993.610223642173
"parent","other",19,"declarative",32,2585,613,633,0.968404423380727,968.404423380727
"parent","other",19,"declarative",32,2588,377,382,0.986910994764398,986.910994764398
"parent","other",19,"declarative",32,2591,726,730,0.994520547945206,994.520547945206
"parent","other",19,"declarative",32,2594,921,939,0.980830670926518,980.830670926518
"parent","other",19,"declarative",32,2597,389,390,0.997435897435897,997.435897435897
"parent","other",19,"declarative",32,2600,638,643,0.992223950233281,992.223950233281
"parent","other",19,"declarative",32,2603,746,763,0.977719528178244,977.719528178244
"parent","other",19,"declarative",32,2606,1740,1757,0.990324416619237,990.324416619237
"parent","other",19,"declarative",32,2609,359,364,0.986263736263736,986.263736263736
"parent","other",19,"declarative",32,2612,361,362,0.997237569060773,997.237569060773
"parent","other",19,"declarative",32,2618,825,846,0.975177304964539,975.177304964539
"parent","other",19,"declarative",32,2627,491,504,0.974206349206349,974.206349206349
"parent","other",19,"declarative",32,2630,237,239,0.99163179916318,991.63179916318
"parent","other",19,"declarative",32,2633,411,413,0.995157384987893,995.157384987893
"parent","other",19,"declarative",32,2652,244,251,0.972111553784861,972.111553784861
"parent","other",19,"declarative",32,2655,696,709,0.981664315937941,981.664315937941
"parent","other",19,"declarative",32,2670,759,766,0.990861618798956,990.861618798956
"parent","other",19,"declarative",32,2685,425,432,0.983796296296296,983.796296296296
"parent","other",19,"declarative",32,2694,460,466,0.987124463519313,987.124463519313
"parent","other",19,"declarative",32,2709,802,806,0.995037220843672,995.037220843672
"parent","other",19,"declarative",33,2732,3512,3591,0.978000556947925,978.000556947925
"parent","other",19,"declarative",38,3088,2701,2747,0.983254459410266,983.254459410266
"parent","other",19,"declarative",39,3136,99,103,0.961165048543689,961.165048543689
"parent","other",19,"declarative",49,3384,587,592,0.991554054054054,991.554054054054
"parent","other",19,"declarative",49,3386,920,933,0.986066452304394,986.066452304394
"parent","other",19,"declarative",49,3395,339,339,1,1000
"parent","other",19,"declarative",51,3748,3681,3707,0.992986242244402,992.986242244402
"parent","other",19,"declarative",51,3764,5957,6081,0.979608617003782,979.608617003782
"parent","other",19,"declarative",51,3774,8024,8350,0.960958083832335,960.958083832335
"parent","other",19,"declarative",51,3789,11519,11696,0.984866621067031,984.866621067031
"parent","other",19,"declarative",51,3801,2803,2828,0.991159830268741,991.159830268741
"parent","other",19,"declarative",51,3810,3731,3816,0.97772536687631,977.72536687631
"parent","other",19,"declarative",55,3972,471,476,0.989495798319328,989.495798319328
"parent","other",19,"declarative",55,4024,1421,1466,0.969304229195089,969.304229195089
"parent","other",19,"declarative",58,4148,344,351,0.98005698005698,980.05698005698
"parent","other",19,"declarative",62,4681,278,279,0.996415770609319,996.415770609319
"parent","other",19,"declarative",62,4689,354,355,0.997183098591549,997.183098591549
"parent","other",19,"declarative",65,4722,951,967,0.983453981385729,983.453981385729
"parent","other",19,"declarative",65,4726,2480,2502,0.991207034372502,991.207034372502
"parent","other",19,"declarative",68,5008,644,649,0.992295839753467,992.295839753467
"parent","other",19,"declarative",68,5022,1238,1275,0.970980392156863,970.980392156863
"parent","other",19,"declarative",68,5042,1048,1050,0.998095238095238,998.095238095238
"parent","other",19,"declarative",68,5046,1522,1533,0.992824527071102,992.824527071102
"parent","other",19,"declarative",68,5050,2391,2426,0.985572959604287,985.572959604287
"parent","other",19,"declarative",75,5193,3839,3887,0.98765114484178,987.65114484178
"parent","other",19,"declarative",75,5204,739,745,0.991946308724832,991.946308724832
"parent","other",19,"declarative",182,14375,14,14,1,1000
"parent","other",19,"declarative",184,14734,80,81,0.987654320987654,987.654320987654
"parent","other",19,"declarative",191,15123,631,640,0.9859375,985.9375
"parent","other",19,"declarative",191,15125,197,207,0.951690821256039,951.690821256039
"parent","other",19,"declarative",191,15129,511,516,0.99031007751938,990.31007751938
"parent","other",19,"declarative",191,15131,409,415,0.985542168674699,985.542168674699
"parent","other",19,"declarative",191,15135,669,674,0.992581602373887,992.581602373887
"parent","other",19,"declarative",191,15138,410,415,0.987951807228916,987.951807228916
"parent","other",19,"declarative",191,15141,1328,1340,0.991044776119403,991.044776119403
"parent","other",19,"declarative",191,15144,161,166,0.969879518072289,969.879518072289
"parent","other",19,"declarative",191,15147,178,178,1,1000
"parent","other",19,"declarative",191,15149,1302,1324,0.983383685800604,983.383685800604
"parent","other",19,"declarative",191,15154,986,998,0.987975951903808,987.975951903808
"parent","other",19,"declarative",191,15158,728,733,0.993178717598909,993.178717598909
"parent","other",19,"declarative",191,15160,101,102,0.990196078431373,990.196078431373
"parent","other",19,"declarative",191,15163,1157,1166,0.992281303602058,992.281303602058
"parent","other",19,"declarative",191,15165,783,799,0.979974968710889,979.974968710889
"parent","other",19,"declarative",191,15167,539,545,0.988990825688073,988.990825688073
"parent","other",19,"imperative",32,2582,42,42,1,1000
"parent","other",19,"imperative",32,2585,114,114,1,1000
"parent","other",19,"imperative",32,2588,35,35,1,1000
"parent","other",19,"imperative",32,2591,51,52,0.980769230769231,980.769230769231
"parent","other",19,"imperative",32,2594,10,10,1,1000
"parent","other",19,"imperative",32,2597,86,86,1,1000
"parent","other",19,"imperative",32,2600,179,181,0.988950276243094,988.950276243094
"parent","other",19,"imperative",32,2603,103,105,0.980952380952381,980.952380952381
"parent","other",19,"imperative",32,2606,30,30,1,1000
"parent","other",19,"imperative",32,2609,44,44,1,1000
"parent","other",19,"imperative",32,2612,17,17,1,1000
"parent","other",19,"imperative",32,2618,50,51,0.980392156862745,980.392156862745
"parent","other",19,"imperative",32,2627,120,121,0.991735537190083,991.735537190083
"parent","other",19,"imperative",32,2630,117,117,1,1000
"parent","other",19,"imperative",32,2633,88,89,0.98876404494382,988.76404494382
"parent","other",19,"imperative",32,2652,79,79,1,1000
"parent","other",19,"imperative",32,2655,79,82,0.963414634146341,963.414634146341
"parent","other",19,"imperative",32,2670,66,67,0.985074626865672,985.074626865672
"parent","other",19,"imperative",32,2685,17,17,1,1000
"parent","other",19,"imperative",32,2694,142,143,0.993006993006993,993.006993006993
"parent","other",19,"imperative",32,2709,53,53,1,1000
"parent","other",19,"imperative",33,2732,221,221,1,1000
"parent","other",19,"imperative",38,3088,6,6,1,1000
"parent","other",19,"imperative",49,3384,30,30,1,1000
"parent","other",19,"imperative",51,3748,49,50,0.98,980
"parent","other",19,"imperative",51,3764,644,655,0.983206106870229,983.206106870229
"parent","other",19,"imperative",51,3774,244,251,0.972111553784861,972.111553784861
"parent","other",19,"imperative",51,3789,163,167,0.976047904191617,976.047904191617
"parent","other",19,"imperative",51,3801,151,154,0.980519480519481,980.519480519481
"parent","other",19,"imperative",51,3810,317,317,1,1000
"parent","other",19,"imperative",55,3972,2,2,1,1000
"parent","other",19,"imperative",55,4024,4,4,1,1000
"parent","other",19,"imperative",58,4148,75,76,0.986842105263158,986.842105263158
"parent","other",19,"imperative",62,4681,196,196,1,1000
"parent","other",19,"imperative",62,4689,75,76,0.986842105263158,986.842105263158
"parent","other",19,"imperative",65,4722,8,8,1,1000
"parent","other",19,"imperative",65,4726,10,10,1,1000
"parent","other",19,"imperative",68,5008,41,41,1,1000
"parent","other",19,"imperative",68,5022,70,72,0.972222222222222,972.222222222222
"parent","other",19,"imperative",68,5042,86,86,1,1000
"parent","other",19,"imperative",68,5046,50,50,1,1000
"parent","other",19,"imperative",75,5193,14,14,1,1000
"parent","other",19,"imperative",191,15154,22,22,1,1000
"parent","other",19,"other",32,2582,13,13,1,1000
"parent","other",19,"other",32,2585,19,19,1,1000
"parent","other",19,"other",32,2588,9,9,1,1000
"parent","other",19,"other",32,2591,3,3,1,1000
"parent","other",19,"other",32,2594,14,15,0.933333333333333,933.333333333333
"parent","other",19,"other",32,2597,3,3,1,1000
"parent","other",19,"other",32,2603,48,51,0.941176470588235,941.176470588235
"parent","other",19,"other",32,2606,11,11,1,1000
"parent","other",19,"other",32,2609,6,6,1,1000
"parent","other",19,"other",32,2612,7,7,1,1000
"parent","other",19,"other",32,2618,34,35,0.971428571428571,971.428571428571
"parent","other",19,"other",32,2627,25,25,1,1000
"parent","other",19,"other",32,2633,21,21,1,1000
"parent","other",19,"other",32,2652,14,14,1,1000
"parent","other",19,"other",32,2655,11,15,0.733333333333333,733.333333333333
"parent","other",19,"other",32,2670,29,29,1,1000
"parent","other",19,"other",32,2685,14,14,1,1000
"parent","other",19,"other",32,2694,23,23,1,1000
"parent","other",19,"other",32,2709,34,36,0.944444444444444,944.444444444444
"parent","other",19,"other",33,2732,91,94,0.968085106382979,968.085106382979
"parent","other",19,"other",38,3088,23,24,0.958333333333333,958.333333333333
"parent","other",19,"other",51,3748,202,204,0.990196078431373,990.196078431373
"parent","other",19,"other",51,3764,371,385,0.963636363636364,963.636363636364
"parent","other",19,"other",51,3774,487,505,0.964356435643564,964.356435643564
"parent","other",19,"other",51,3789,941,985,0.955329949238579,955.329949238579
"parent","other",19,"other",51,3801,622,632,0.984177215189873,984.177215189873
"parent","other",19,"other",51,3810,202,204,0.990196078431373,990.196078431373
"parent","other",19,"other",55,3972,12,13,0.923076923076923,923.076923076923
"parent","other",19,"other",55,4024,48,51,0.941176470588235,941.176470588235
"parent","other",19,"other",62,4681,30,32,0.9375,937.5
"parent","other",19,"other",62,4689,20,20,1,1000
"parent","other",19,"other",65,4722,9,9,1,1000
"parent","other",19,"other",65,4726,34,35,0.971428571428571,971.428571428571
"parent","other",19,"other",68,5008,17,17,1,1000
"parent","other",19,"other",68,5022,23,23,1,1000
"parent","other",19,"other",68,5042,15,16,0.9375,937.5
"parent","other",19,"other",68,5046,67,69,0.971014492753623,971.014492753623
"parent","other",19,"other",68,5050,72,72,1,1000
"parent","other",19,"other",75,5193,50,51,0.980392156862745,980.392156862745
"parent","other",19,"other",182,14375,1372,1387,0.989185291997116,989.185291997116
"parent","other",19,"other",191,15129,4,4,1,1000
"parent","other",19,"other",191,15135,4,4,1,1000
"parent","other",19,"other",191,15147,8,8,1,1000
"parent","other",19,"other",191,15154,4,4,1,1000
"parent","other",19,"question",32,2582,342,342,1,1000
"parent","other",19,"question",32,2585,603,614,0.982084690553746,982.084690553746
"parent","other",19,"question",32,2588,425,428,0.992990654205608,992.990654205607
"parent","other",19,"question",32,2591,504,513,0.982456140350877,982.456140350877
"parent","other",19,"question",32,2594,731,741,0.986504723346829,986.504723346829
"parent","other",19,"question",32,2597,278,278,1,1000
"parent","other",19,"question",32,2600,393,395,0.994936708860759,994.936708860759
"parent","other",19,"question",32,2603,537,543,0.988950276243094,988.950276243094
"parent","other",19,"question",32,2606,829,835,0.992814371257485,992.814371257485
"parent","other",19,"question",32,2609,293,293,1,1000
"parent","other",19,"question",32,2612,456,460,0.991304347826087,991.304347826087
"parent","other",19,"question",32,2618,501,514,0.974708171206226,974.708171206226
"parent","other",19,"question",32,2627,146,147,0.993197278911565,993.197278911565
"parent","other",19,"question",32,2630,78,78,1,1000
"parent","other",19,"question",32,2633,705,710,0.992957746478873,992.957746478873
"parent","other",19,"question",32,2652,104,105,0.990476190476191,990.47619047619
"parent","other",19,"question",32,2655,399,404,0.987623762376238,987.623762376238
"parent","other",19,"question",32,2670,672,682,0.98533724340176,985.33724340176
"parent","other",19,"question",32,2685,281,281,1,1000
"parent","other",19,"question",32,2694,365,365,1,1000
"parent","other",19,"question",32,2709,551,556,0.991007194244604,991.007194244604
"parent","other",19,"question",33,2732,2744,2757,0.995284729778745,995.284729778745
"parent","other",19,"question",38,3088,1036,1044,0.992337164750958,992.337164750958
"parent","other",19,"question",39,3136,54,54,1,1000
"parent","other",19,"question",49,3384,406,408,0.995098039215686,995.098039215686
"parent","other",19,"question",49,3386,638,639,0.998435054773083,998.435054773083
"parent","other",19,"question",49,3395,186,186,1,1000
"parent","other",19,"question",51,3748,1299,1302,0.997695852534562,997.695852534562
"parent","other",19,"question",51,3764,1987,2016,0.985615079365079,985.615079365079
"parent","other",19,"question",51,3774,2501,2544,0.98309748427673,983.09748427673
"parent","other",19,"question",51,3789,4255,4303,0.98884499186614,988.84499186614
"parent","other",19,"question",51,3801,1193,1203,0.99168744804655,991.68744804655
"parent","other",19,"question",51,3810,2078,2098,0.990467111534795,990.467111534795
"parent","other",19,"question",55,3972,471,481,0.979209979209979,979.209979209979
"parent","other",19,"question",55,4024,822,839,0.979737783075089,979.737783075089
"parent","other",19,"question",58,4148,370,374,0.989304812834225,989.304812834225
"parent","other",19,"question",62,4681,312,315,0.990476190476191,990.47619047619
"parent","other",19,"question",62,4689,440,441,0.997732426303855,997.732426303855
"parent","other",19,"question",65,4722,363,365,0.994520547945206,994.520547945206
"parent","other",19,"question",65,4726,879,888,0.989864864864865,989.864864864865
"parent","other",19,"question",68,5008,436,437,0.997711670480549,997.711670480549
"parent","other",19,"question",68,5022,656,660,0.993939393939394,993.939393939394
"parent","other",19,"question",68,5042,1086,1091,0.995417048579285,995.417048579285
"parent","other",19,"question",68,5046,1007,1015,0.992118226600985,992.118226600985
"parent","other",19,"question",68,5050,979,988,0.990890688259109,990.890688259109
"parent","other",19,"question",75,5193,1269,1282,0.989859594383775,989.859594383775
"parent","other",19,"question",75,5204,364,367,0.991825613079019,991.825613079019
"parent","other",19,"question",184,14734,16,16,1,1000
"parent","other",19,"question",191,15123,442,445,0.993258426966292,993.258426966292
"parent","other",19,"question",191,15125,68,68,1,1000
"parent","other",19,"question",191,15129,213,214,0.995327102803738,995.327102803738
"parent","other",19,"question",191,15131,142,143,0.993006993006993,993.006993006993
"parent","other",19,"question",191,15135,413,414,0.997584541062802,997.584541062802
"parent","other",19,"question",191,15138,103,104,0.990384615384615,990.384615384615
"parent","other",19,"question",191,15141,980,995,0.984924623115578,984.924623115578
"parent","other",19,"question",191,15144,51,51,1,1000
"parent","other",19,"question",191,15147,51,51,1,1000
"parent","other",19,"question",191,15149,203,203,1,1000
"parent","other",19,"question",191,15154,494,496,0.995967741935484,995.967741935484
"parent","other",19,"question",191,15158,235,235,1,1000
"parent","other",19,"question",191,15160,103,105,0.980952380952381,980.952380952381
"parent","other",19,"question",191,15163,514,522,0.984674329501916,984.674329501916
"parent","other",19,"question",191,15165,373,375,0.994666666666667,994.666666666667
"parent","other",19,"question",191,15167,267,267,1,1000
"parent","other",20,"declarative",32,2585,366,372,0.983870967741935,983.870967741935
"parent","other",20,"declarative",32,2591,533,537,0.992551210428305,992.551210428305
"parent","other",20,"declarative",32,2621,456,458,0.995633187772926,995.633187772926
"parent","other",20,"declarative",32,2630,1408,1426,0.987377279102384,987.377279102384
"parent","other",20,"declarative",32,2636,637,647,0.984544049459042,984.544049459042
"parent","other",20,"declarative",32,2639,682,688,0.991279069767442,991.279069767442
"parent","other",20,"declarative",32,2645,920,941,0.977683315621679,977.683315621679
"parent","other",20,"declarative",32,2648,432,435,0.993103448275862,993.103448275862
"parent","other",20,"declarative",32,2664,939,949,0.989462592202318,989.462592202318
"parent","other",20,"declarative",32,2667,736,745,0.987919463087248,987.919463087248
"parent","other",20,"declarative",32,2673,569,572,0.994755244755245,994.755244755245
"parent","other",20,"declarative",32,2676,753,760,0.990789473684211,990.789473684211
"parent","other",20,"declarative",32,2679,813,832,0.977163461538462,977.163461538462
"parent","other",20,"declarative",32,2682,619,630,0.982539682539682,982.539682539683
"parent","other",20,"declarative",32,2688,503,505,0.996039603960396,996.039603960396
"parent","other",20,"declarative",32,2691,422,425,0.992941176470588,992.941176470588
"parent","other",20,"declarative",32,2697,407,416,0.978365384615385,978.365384615385
"parent","other",20,"declarative",32,2700,417,424,0.983490566037736,983.490566037736
"parent","other",20,"declarative",32,2703,302,303,0.996699669966997,996.699669966997
"parent","other",20,"declarative",32,2706,402,405,0.992592592592593,992.592592592593
"parent","other",20,"declarative",32,2712,692,702,0.985754985754986,985.754985754986
"parent","other",20,"declarative",33,2732,756,756,1,1000
"parent","other",20,"declarative",38,3088,1462,1476,0.990514905149051,990.514905149052
"parent","other",20,"declarative",39,3136,85,89,0.955056179775281,955.056179775281
"parent","other",20,"declarative",46,3291,4802,4912,0.977605863192182,977.605863192182
"parent","other",20,"declarative",49,3386,2340,2371,0.98692534795445,986.92534795445
"parent","other",20,"declarative",49,3395,456,457,0.99781181619256,997.81181619256
"parent","other",20,"declarative",51,3748,2995,3030,0.988448844884488,988.448844884488
"parent","other",20,"declarative",51,3764,3769,3884,0.970391349124614,970.391349124614
"parent","other",20,"declarative",51,3774,8457,8719,0.969950682417708,969.950682417708
"parent","other",20,"declarative",51,3789,11397,11645,0.978703306139974,978.703306139974
"parent","other",20,"declarative",51,3801,1603,1619,0.990117356392835,990.117356392835
"parent","other",20,"declarative",51,3810,5872,5994,0.979646312979646,979.646312979646
"parent","other",20,"declarative",55,3972,504,506,0.99604743083004,996.04743083004
"parent","other",20,"declarative",57,4084,1186,1202,0.986688851913478,986.688851913477
"parent","other",20,"declarative",62,4674,555,562,0.987544483985765,987.544483985765
"parent","other",20,"declarative",62,4676,348,352,0.988636363636364,988.636363636364
"parent","other",20,"declarative",62,4691,376,378,0.994708994708995,994.708994708995
"parent","other",20,"declarative",65,4722,1195,1221,0.978705978705979,978.705978705979
"parent","other",20,"declarative",65,4726,2195,2230,0.984304932735426,984.304932735426
"parent","other",20,"declarative",67,4848,65,66,0.984848484848485,984.848484848485
"parent","other",20,"declarative",67,4850,111,111,1,1000
"parent","other",20,"declarative",67,4852,95,97,0.979381443298969,979.381443298969
"parent","other",20,"declarative",67,4854,195,200,0.975,975
"parent","other",20,"declarative",67,4856,133,135,0.985185185185185,985.185185185185
"parent","other",20,"declarative",67,4860,187,189,0.989417989417989,989.417989417989
"parent","other",20,"declarative",67,4862,137,137,1,1000
"parent","other",20,"declarative",67,4864,72,72,1,1000
"parent","other",20,"declarative",67,4866,143,143,1,1000
"parent","other",20,"declarative",67,4868,107,111,0.963963963963964,963.963963963964
"parent","other",20,"declarative",67,4870,110,112,0.982142857142857,982.142857142857
"parent","other",20,"declarative",67,4872,110,113,0.973451327433628,973.451327433628
"parent","other",20,"declarative",67,4874,155,159,0.974842767295597,974.842767295597
"parent","other",20,"declarative",67,4876,33,33,1,1000
"parent","other",20,"declarative",67,4878,144,147,0.979591836734694,979.591836734694
"parent","other",20,"declarative",67,4880,107,107,1,1000
